id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_cp,beta_tcc,beta_TNSR,beta_TEM,beta_RH,se_Intercept,se_cp,se_tcc,se_TNSR,se_TEM,se_850RH,t_Intercept,t_cp,t_tcc,t_TNSR,t_TEM,t_RH,p_Intercept,p_cp,p_tcc,p_TNSR,p_TEM,p_RH,sumW_Intercept,sumW_cp,sumW_tcc,sumW_TNSR,sumW_TEM,sumW_RH
167,1218140.468,3458667.899,0.475600414,0.030818317,0.598360596,-0.122760182,0.710948111,1.166312795,0.155211459,-0.084306432,0.218489859,0.133070993,0.540633524,0.08400647,0.111157042,0.119772833,0.14725132,0.06087473,0.082657264,13.8836067,1.396325913,-0.703886102,1.483788797,2.185980832,6.540665624,3.70E-40,0.162930952,0.481670067,0.138184863,0.029051815,9.82E-11,16.81481769,16.01384355,16.81481769,16.81481769,68.08303496,16.01384355
168,1246440.468,3458667.899,0.435688805,0.105150885,0.538659667,-0.102970862,0.662134476,1.180816863,0.085349561,-0.071889725,0.242917518,0.101837767,0.548394414,0.086378763,0.109425285,0.11704648,0.140389983,0.063819092,0.08372838,13.67022192,0.779980256,-0.614198096,1.730305201,1.595725715,6.549683827,4.41E-39,0.435589874,0.539226262,0.083888973,0.110870813,9.27E-11,17.06920714,16.17969038,17.06920714,17.06920714,72.62754618,16.17969038
169,1274740.468,3458667.899,0.440300343,0.119654625,0.467490014,-0.027189672,0.65488798,1.19399401,-0.013758461,-0.046970921,0.07888061,0.067760783,0.552369625,0.089891026,0.111125687,0.118763908,0.11645314,0.066826147,0.083846632,13.28268307,-0.123809906,-0.395498277,0.677359233,1.01398609,6.58785706,3.72E-37,0.901491048,0.692560832,0.498337114,0.310838393,7.25E-11,17.46713121,16.51953432,17.46713121,17.46713121,78.37419725,16.51953432
170,1303040.468,3458667.899,0.368201132,0.126013405,0.445948321,-0.077747189,0.634106603,1.221382945,-0.156396537,-0.031949345,-0.031117594,0.034246338,0.553401062,0.095519927,0.123479784,0.125031484,0.07702693,0.069231603,0.0832677,12.78668217,-1.266576053,-0.255530395,-0.403983311,0.494663364,6.646047207,9.52E-35,0.205606341,0.798366819,0.686312684,0.620948076,4.98E-11,16.5000031,13.50887831,17.46021084,16.5000031,84.40103344,13.50887831
171,1331340.468,3458667.899,0.123607545,0.056986568,0.50778682,-0.384179275,0.638205487,1.279269427,-0.283364825,0.004333989,-0.057433873,0.005947164,0.52345322,0.101948479,0.130692402,0.137343587,0.066648875,0.071250407,0.081098381,12.54819531,-2.168181318,0.031555819,-0.861738081,0.08346849,6.454545882,1.30E-33,0.030383729,0.97483267,0.389041397,0.933495991,1.70E-10,16.55469063,13.52071268,17.5224946,16.55469063,87.91481521,13.52071268
172,1359640.468,3458667.899,0.742127389,0.910462769,0.702527185,0.039600204,0.610654482,1.345957211,-0.337709414,0.16095555,-0.06455764,-0.015753579,0.472004022,0.107124943,0.133971092,0.176307239,0.063446787,0.072372922,0.079514103,12.56436804,-2.520763315,0.912926499,-1.017508413,-0.217672285,5.93610444,1.09E-33,0.011867035,0.36150459,0.309161486,0.827729542,4.04E-09,16.64062819,13.56213281,16.64062819,16.64062819,91.18577666,13.56213281
173,1387940.468,3458667.899,0.925087288,1.169671834,0.764786266,0.160301022,0.598513247,1.394584173,-0.27520851,0.280482685,-0.065428316,-0.034472103,0.43688776,0.109536562,0.153840249,0.210102608,0.06152363,0.073809101,0.079527551,12.73167742,-1.788923979,1.334979548,-1.063466445,-0.467044067,5.493539726,1.75E-34,0.073934258,0.182191498,0.287831116,0.640571641,5.02E-08,16.74609698,13.61538732,16.74609698,16.74609698,90.1277244,13.61538732
174,1416240.468,3458667.899,0.651546033,0.839665709,0.598498848,0.053047185,0.635141959,1.389730808,-0.170466226,0.399520526,-0.065855786,-0.047728366,0.457022838,0.108662594,0.169651956,0.220546628,0.060335089,0.074411374,0.083027687,12.78941316,-1.004799649,1.811501407,-1.091500604,-0.641412236,5.504463082,9.24E-35,0.315240102,0.070367748,0.275319576,0.521404102,4.72E-08,16.64062819,13.56213281,16.64062819,16.64062819,89.52289467,13.56213281
175,1444540.468,3458667.899,0.439859939,0.559492124,0.409369926,0.030490013,0.684546265,1.332046692,-0.016442437,0.575507063,-0.066751568,-0.060985726,0.522848128,0.105223497,0.169900125,0.219978671,0.058866423,0.075497055,0.087619399,12.65921335,-0.096777075,2.616194838,-1.133949787,-0.807789467,5.967264502,3.87E-34,0.922923117,0.009027666,0.25709151,0.41940682,3.36E-09,17.1280309,13.18343449,17.1280309,17.1280309,85.72002939,13.18343449
176,1472840.468,3458667.899,0.208842651,0.356446591,0.150891166,0.057951485,0.717408066,1.262099489,0.090528765,0.64971871,-0.041905708,-0.070218924,0.578746743,0.102216295,0.158687677,0.22131433,0.056174836,0.075940631,0.089209721,12.3473414,0.570483902,2.935728149,-0.745987201,-0.924655528,6.48748521,1.14E-32,0.568479646,0.00340499,0.455853136,0.355371585,1.38E-10,16.87654628,16.01730397,16.87654628,16.87654628,82.61373089,16.01730397
177,1501140.468,3458667.899,-0.514461577,-0.405955966,-0.050159181,-0.464302396,0.731432156,1.239736898,0.053481269,0.604270083,-0.011964218,-0.079968069,0.589739932,0.101200109,0.155567202,0.221499696,0.054979801,0.076739853,0.089112883,12.25035142,0.34378242,2.728085377,-0.217611153,-1.042066998,6.617897565,3.24E-32,0.731083292,0.00648366,0.827777163,0.297636311,5.97E-11,19.18400295,19.18400295,19.76923378,19.18400295,77.65868052,19.18400295
178,1529440.468,3458667.899,-0.764843935,-0.692474614,-0.217434292,-0.547409643,0.73503176,1.239904976,0.042031694,0.583240557,-0.002343461,-0.08651446,0.597989132,0.101072998,0.155504619,0.221614068,0.054959424,0.077009014,0.089242915,12.26742063,0.270292256,2.631784893,-0.042639844,-1.123432893,6.700690234,2.70E-32,0.786992043,0.008626556,0.965997275,0.261527417,3.48E-11,19.84413878,18.13867469,20.25420316,19.84413878,73.7276347,18.13867469
179,340840.4683,3430367.899,1.474215982,0.597846992,1.647611657,-0.173395675,0.82718827,-0.451029724,-0.349569569,-0.392065493,-0.589671105,-0.459813904,0.255760304,0.158647422,0.068667912,0.087458594,0.062132646,0.040753616,0.128138189,-2.842969132,-5.090726661,-4.482869836,-9.490519756,-11.28277558,1.995972513,0.004561907,4.27E-07,8.23E-06,1.67E-20,7.50E-28,0.04621188,15.66716259,15.1248027,15.66716259,15.66716259,62.3223862,15.1248027
180,369140.4683,3430367.899,1.537308508,0.525688308,1.652576679,-0.115268171,0.747929944,-0.446450336,-0.352339017,-0.414203045,-0.567096634,-0.459858249,0.248360671,0.156322584,0.067904785,0.088642522,0.061689606,0.041023878,0.128316086,-2.855955457,-5.188721518,-4.672735333,-9.192742069,-11.20952667,1.935538084,0.004380911,2.57E-07,3.38E-06,2.22E-19,1.57E-27,0.053210221,17.55840293,17.55840293,17.55840293,17.55840293,59.55623029,17.55840293
181,397440.4683,3430367.899,1.472819817,0.662528036,1.480424271,-0.007604455,0.760410705,-0.42617856,-0.360613825,-0.406201966,-0.557448741,-0.459807206,0.228893759,0.153581585,0.068043671,0.085674624,0.062256063,0.041279108,0.130949307,-2.77493268,-5.299740894,-4.741216785,-8.954127755,-11.13898121,1.747957012,0.0056258,1.43E-07,2.44E-06,1.67E-18,3.17E-27,0.080783038,16.34250268,16.34250268,19.67520319,16.34250268,62.02498673,16.34250268
182,425740.4683,3430367.899,1.314571239,0.908032207,1.336042683,-0.021471445,0.82952608,-0.406009716,-0.364407576,-0.381917399,-0.555768491,-0.45958412,0.229936725,0.148856315,0.068190734,0.082562641,0.062308555,0.041693716,0.134057159,-2.72752765,-5.343945616,-4.625789488,-8.919617784,-11.02286312,1.715214066,0.006494548,1.13E-07,4.23E-06,2.23E-18,1.00E-26,0.086620491,17.77000293,16.2839533,17.77000293,17.77000293,59.3249929,16.2839533
183,454040.4683,3430367.899,1.144239076,1.145905464,1.185329483,-0.041090406,0.848435096,-0.39284191,-0.363215104,-0.300344663,-0.55430287,-0.461150385,0.242177333,0.144316522,0.068052425,0.079249679,0.063295112,0.042061474,0.13699186,-2.722085486,-5.33728376,-3.789853367,-8.757435684,-10.96372379,1.767822802,0.006601649,1.17E-07,0.000159887,8.57E-18,1.80E-26,0.077400074,17.09876833,16.29412038,17.09876833,17.09876833,59.83579171,16.29412038
184,482340.4683,3430367.899,1.041635539,1.005908167,1.028245569,0.01338997,0.839042608,-0.394285767,-0.358499648,-0.228252985,-0.551593813,-0.462710224,0.261538118,0.139757852,0.067741736,0.082674192,0.065028855,0.042545758,0.138229004,-2.821206547,-5.292153239,-2.760873495,-8.482293228,-10.87558998,1.89206397,0.004880484,1.49E-07,0.005871803,8.01E-17,4.28E-26,0.058775532,16.79239036,16.79239036,16.79239036,16.79239036,58.13737198,16.79239036
185,510640.4683,3430367.899,0.821897251,-0.180490818,0.822314147,-0.000416896,0.841673994,-0.408129747,-0.354113569,-0.212193939,-0.549392243,-0.463602178,0.283413506,0.135818766,0.067718925,0.082841847,0.067938674,0.042998847,0.138441902,-3.004958427,-5.229167033,-2.561434191,-8.086590572,-10.78173503,2.047165644,0.00272342,2.08E-07,0.010572026,1.79E-15,1.07E-25,0.04090671,17.07266727,17.07266727,17.07266727,17.07266727,56.99590139,17.07266727
186,538940.4683,3430367.899,0.407981467,-0.13511605,0.650701235,-0.242719768,0.85879346,-0.43670282,-0.34569406,-0.210162697,-0.600872011,-0.462896893,0.319464192,0.132584609,0.067871431,0.081461921,0.082071841,0.043341726,0.138973773,-3.293767092,-5.093366338,-2.579888781,-7.321293213,-10.68016753,2.298737266,0.001023745,4.21E-07,0.010027104,5.10E-13,2.86E-25,0.021728489,17.18339406,16.27344044,17.18339406,17.18339406,56.84592759,16.27344044
187,567240.4683,3430367.899,0.038270807,-0.414815705,0.27744551,-0.239174702,0.851262097,-0.47857072,-0.328173928,-0.209887411,-0.707167459,-0.460476533,0.373773376,0.128756676,0.067532961,0.080862435,0.112848315,0.043411722,0.140128757,-3.716861419,-4.85946303,-2.595610826,-6.266530952,-10.6071934,2.667356687,0.000213075,1.37E-06,0.009582782,5.51E-10,5.78E-25,0.007770477,17.35294433,16.41406553,17.35294433,17.35294433,58.88640132,16.41406553
188,595540.4683,3430367.899,0.212717359,-0.22948486,0.014129789,0.19858757,0.808296996,-0.516646111,-0.307012654,-0.2229305,-0.623798866,-0.456681437,0.41951449,0.123739164,0.067782444,0.082069361,0.121896532,0.043241561,0.141714567,-4.175283657,-4.529383065,-2.716366946,-5.117445546,-10.56116916,2.960277828,3.24E-05,6.64E-06,0.006715901,3.72E-07,8.98E-25,0.003147263,16.60547188,13.56213281,17.57439772,16.60547188,60.64427108,13.56213281
189,623840.4683,3430367.899,-0.165077254,-0.580717095,-0.195154901,0.030077647,0.707675413,-0.526351897,-0.313995109,-0.234282821,-0.459747084,-0.451705358,0.425677081,0.116490166,0.068402644,0.082922318,0.114866391,0.042700314,0.141542095,-4.518423443,-4.5903943,-2.825328895,-4.002450855,-10.57850211,3.00742392,6.99E-06,5.00E-06,0.004818633,6.74E-05,7.61E-25,0.002701628,16.74609698,13.61538732,16.74609698,16.74609698,61.67077965,13.61538732
190,652140.4683,3430367.899,-0.009407157,-0.123556685,-0.375860918,0.366453761,0.64995537,-0.524812716,-0.31748982,-0.234018366,-0.394412905,-0.444106417,0.4389621,0.108718285,0.069655305,0.083431206,0.117816251,0.041673142,0.140013191,-4.82727185,-4.5580135,-2.804926101,-3.347695257,-10.65689776,3.135148171,1.60E-06,5.81E-06,0.005131844,0.000845708,3.58E-25,0.001768549,16.78125329,13.61538732,16.78125329,16.78125329,63.91242387,13.61538732
191,680440.4683,3430367.899,-0.267881938,-0.4507313,-0.468769767,0.200887829,0.66609149,-0.526255855,-0.300968163,-0.226041285,-0.397346306,-0.431794927,0.468427631,0.101828381,0.071173678,0.083917668,0.122788263,0.040331755,0.137825242,-5.168066578,-4.228644248,-2.693607809,-3.236028412,-10.70607823,3.398707124,2.86E-07,2.57E-05,0.007188456,0.001252449,2.23E-25,0.00070418,16.78125329,13.61538732,16.78125329,16.78125329,65.3987372,13.61538732
192,708740.4683,3430367.899,-0.834148275,-1.138894896,-0.771636411,-0.062511864,0.692336899,-0.534464193,-0.265285649,-0.216516542,-0.417817796,-0.407721364,0.505918144,0.097039933,0.072885298,0.08387483,0.12468369,0.038811688,0.135973286,-5.50767274,-3.639769008,-2.581424521,-3.351022057,-10.50511799,3.720717188,4.64E-08,0.000287067,0.009982906,0.000835727,1.53E-24,0.000209892,16.60547188,13.56213281,17.57439772,16.60547188,63.99014903,13.56213281
193,737040.4683,3430367.899,-0.968780614,-1.366020984,-0.989582137,0.020801523,0.710609209,-0.545180267,-0.224638014,-0.205187367,-0.440491644,-0.36996456,0.535206688,0.09367965,0.073265152,0.083712844,0.124828436,0.037526308,0.134796861,-5.819623228,-3.066096318,-2.451085848,-3.528776452,-9.858805264,3.970468491,7.97E-09,0.00222788,0.014415483,0.00043677,6.25E-22,7.69E-05,16.51903404,16.51903404,16.51903404,16.51903404,64.06907317,16.51903404
194,765340.4683,3430367.899,-1.06526296,-1.490315504,-1.027571984,-0.037690976,0.745900899,-0.548755241,-0.17520464,-0.197317948,-0.460745523,-0.299534097,0.570715134,0.089629052,0.074457495,0.083486017,0.12394949,0.037754201,0.133358272,-6.122515292,-2.353082668,-2.363485007,-3.717203877,-7.933795219,4.279563052,1.33E-09,0.018814313,0.018297327,0.00021279,5.75E-15,2.06E-05,16.78000305,15.24691633,16.78000305,16.78000305,59.82016,15.24691633
195,793640.4683,3430367.899,-1.155736332,-1.52457097,-1.230720954,0.074984622,0.751226604,-0.537910185,-0.128846543,-0.192730012,-0.47348011,-0.201124503,0.604617786,0.084176516,0.075760703,0.083506791,0.120751863,0.040730995,0.131538101,-6.390264286,-1.700704179,-2.307956146,-3.921099828,-4.937873595,4.596522085,2.55E-10,0.089314194,0.021208032,9.43E-05,9.27E-07,4.85E-06,17.16640329,13.7600027,17.16640329,17.16640329,56.88527035,13.7600027
196,1104940.468,3430367.899,0.182841878,0.007765449,0.136486242,0.046355636,0.873057573,0.955227025,0.032044987,-0.07641336,0.143353703,0.203334242,0.550471899,0.072193162,0.076376708,0.118661463,0.131334891,0.059473372,0.083985418,13.2315443,0.419564915,-0.643961048,1.091512704,3.418912303,6.554374691,6.63E-37,0.674894814,0.519750605,0.275314257,0.000654482,9.00E-11,15.73246424,14.23373033,15.73246429,15.73246424,55.54771103,14.23373033
197,1133240.468,3430367.899,0.121769705,0.02000003,0.200636605,-0.0788669,0.863093079,1.024656998,0.099209347,-0.08626509,0.128758676,0.193317007,0.538816637,0.074066959,0.07816536,0.120318277,0.137314552,0.058908063,0.082935222,13.83419823,1.269223951,-0.716974116,0.937691405,3.281673104,6.496837231,6.59E-40,0.204661014,0.47356004,0.348632878,0.001068175,1.30E-10,17.39040276,17.39040276,17.39040276,17.39040276,59.11048537,17.39040276
198,1161540.468,3430367.899,0.416327969,0.298997315,0.560976556,-0.144648587,0.841347397,1.091121719,0.201920952,-0.097361279,0.114057896,0.181139436,0.528265609,0.076175922,0.112081846,0.122491266,0.146767259,0.058490671,0.082513224,14.32370873,1.801549133,-0.794842621,0.777134466,3.09689451,6.402193279,2.07E-42,0.071922073,0.426896527,0.437266034,0.002010938,2.37E-10,17.01500283,15.58642232,17.01500283,17.01500283,63.14869774,15.58642232
199,1189840.468,3430367.899,0.770248876,0.372283419,0.759671984,0.010576892,0.793729481,1.154188249,0.221395994,-0.112717012,0.0983049,0.164727865,0.517787434,0.079368009,0.111630161,0.121611216,0.15053604,0.058776393,0.082414629,14.54223509,1.983299055,-0.926863614,0.653032322,2.802619491,6.282712683,1.51E-43,0.047611388,0.354224393,0.51388783,0.005168389,4.99E-10,16.34602354,16.34602354,17.16666962,16.34602354,67.38899934,16.34602354
200,1218140.468,3430367.899,0.972530652,0.625886636,0.787403794,0.185126858,0.746436344,1.195536415,0.195155816,-0.121427443,0.024090263,0.14079107,0.514973981,0.082263276,0.108362579,0.118696001,0.130209302,0.060513164,0.083015951,14.53305128,1.800952114,-1.023012086,0.185011844,2.326618898,6.203313605,1.69E-43,0.072016203,0.306553308,0.853257833,0.020187616,8.13E-10,17.24221764,16.32031547,17.24221764,17.24221764,71.07557583,16.32031547
201,1246440.468,3430367.899,1.208129411,0.946786853,0.731361539,0.476767873,0.732919388,1.220295934,0.14680035,-0.107020847,-0.118941212,0.111495596,0.51844173,0.084847236,0.108713344,0.116688552,0.121790764,0.063592439,0.084187068,14.38227085,1.350343432,-0.917149497,-0.976602893,1.753283843,6.158211015,1.03E-42,0.177216017,0.359288807,0.329005569,0.079864338,1.07E-09,16.71094067,13.61538732,16.71094067,16.71094067,74.50188402,13.61538732
202,1274740.468,3430367.899,0.803284255,0.559464466,0.680393043,0.122891212,0.746480914,1.231596263,0.03445617,-0.03447137,-0.218621897,0.080367542,0.543769088,0.088529593,0.11040893,0.118219153,0.106503612,0.067157649,0.084683528,13.91169015,0.312077744,-0.291588706,-2.052718146,1.196699749,6.421190733,2.67E-40,0.755047488,0.770662506,0.040363675,0.231711554,2.10E-10,16.78125329,13.61538732,16.78125329,16.78125329,77.43190974,13.61538732
203,1303040.468,3430367.899,0.363962244,0.173048155,0.581297065,-0.217334821,0.741818709,1.25076887,-0.11236323,0.100107305,-0.139190227,0.047527647,0.558934513,0.094373653,0.116603767,0.125880215,0.069363727,0.069812302,0.083553178,13.2533693,-0.963632936,0.795258456,-2.006671694,0.68079186,6.689566169,5.18E-37,0.335466497,0.42665476,0.045057547,0.496163201,3.75E-11,16.78125329,13.61538732,16.78125329,16.78125329,82.27801651,13.61538732
204,1331340.468,3430367.899,0.601085902,0.676016243,0.593295878,0.007790023,0.683583322,1.289377179,-0.254218371,0.306505952,-0.089472681,0.017017071,0.542822178,0.101259282,0.116463252,0.15420241,0.064676707,0.071440761,0.081391751,12.7334221,-2.182820485,1.987685869,-1.383383376,0.238198341,6.669252984,1.71E-34,0.029284558,0.047122975,0.166860793,0.811776806,4.28E-11,16.78125329,13.61538732,16.78125329,16.78125329,87.62919318,13.61538732
205,1359640.468,3430367.899,0.672103159,0.775004514,0.735656468,-0.063553309,0.62501397,1.33869631,-0.249154289,0.454444573,-0.076630727,-0.007664187,0.496516356,0.10732333,0.121626128,0.189628833,0.063251506,0.073156275,0.078749448,12.47348836,-2.048526024,2.396495121,-1.211524151,-0.104764587,6.30501377,2.93E-33,0.040773094,0.016738322,0.225985146,0.916583939,4.34E-10,16.78125329,13.61538732,16.78125329,16.78125329,88.69956645,13.61538732
206,1387940.468,3430367.899,0.625367405,0.92909634,0.518614371,0.106753034,0.600322858,1.372311462,-0.17489773,0.510208003,-0.072385033,-0.026970551,0.469933172,0.11092186,0.149092704,0.209105096,0.061944888,0.073968976,0.077886747,12.37187571,-1.173080411,2.439959679,-1.168539257,-0.364619763,6.033544716,8.78E-33,0.241047158,0.014864365,0.242872047,0.715473524,2.27E-09,16.78125329,13.61538732,16.78125329,16.78125329,89.73825337,13.61538732
207,1416240.468,3430367.899,0.469557564,0.822167909,0.240974276,0.228583288,0.619945689,1.361030274,-0.114089187,0.575243296,-0.071519312,-0.043788827,0.49672262,0.110975052,0.167541876,0.217868946,0.061074283,0.075269449,0.081579263,12.26429043,-0.680959231,2.640317979,-1.171021718,-0.58176096,6.088834388,2.79E-32,0.496057333,0.008413836,0.241873254,0.560860818,1.63E-09,16.74609698,13.61538732,16.74609698,16.74609698,86.83706699,13.61538732
208,1444540.468,3430367.899,0.262999635,0.486413285,0.116891811,0.146107824,0.647179141,1.306859662,-0.017728002,0.651767627,-0.065042949,-0.056053575,0.556509537,0.107846811,0.162221248,0.218867839,0.059561579,0.075692343,0.08606454,12.11774045,-0.109282861,2.977904983,-1.092028623,-0.740544852,6.466188496,1.33E-31,0.913000399,0.002973333,0.275087546,0.459145942,1.58E-10,17.40830768,16.46094057,17.40830768,17.40830768,84.78998924,16.46094057
209,1472840.468,3430367.899,0.277731994,0.469577628,0.10104399,0.176688004,0.70704011,1.240501613,0.054910006,0.699446042,-0.045439355,-0.068120393,0.611279547,0.104713125,0.158496911,0.220085267,0.056985119,0.076677844,0.088972543,11.84666786,0.346442118,3.178068449,-0.797389838,-0.888397353,6.870429069,2.31E-30,0.729084468,0.001528788,0.425416832,0.374543938,1.13E-11,17.22222516,16.40138689,17.22222516,17.22222516,79.88321372,16.40138689
210,1501140.468,3430367.899,-0.123365917,0.021058498,-0.075641064,-0.047724854,0.726746251,1.222542758,0.049934277,0.65226979,-0.020635567,-0.076615952,0.615961915,0.102852053,0.155368105,0.220660642,0.055632234,0.076954272,0.08905502,11.88642057,0.32139336,2.955986094,-0.370928248,-0.995603617,6.916644528,1.52E-30,0.747980498,0.003190993,0.710770734,0.319687288,8.31E-12,19.33760289,19.33760289,19.33760289,19.33760289,76.20620138,19.33760289
211,1529440.468,3430367.899,-0.575381303,-0.461157447,-0.287137867,-0.288243435,0.733211348,1.219665855,0.041951954,0.614285065,-0.00866941,-0.083468775,0.61873898,0.102136031,0.155179131,0.220948906,0.055420599,0.077071169,0.089238561,11.94158268,0.270345336,2.780213204,-0.156429381,-1.083009069,6.933538273,8.55E-31,0.786951223,0.005535836,0.875726634,0.279069436,7.42E-12,19.07785756,18.21679966,19.91821286,19.07785756,72.45194012,18.21679966
212,1557740.468,3430367.899,-0.846839531,-0.868135799,-0.582701117,-0.264138414,0.735749885,1.22003798,0.035394374,0.595665411,-0.002772515,-0.089428696,0.618097544,0.101803594,0.15524172,0.221146515,0.055384043,0.077195287,0.089259987,11.98423294,0.227995247,2.693532884,-0.050059817,-1.158473521,6.924687838,5.46E-31,0.819697255,0.00719006,0.96008487,0.246951644,7.87E-12,17.5239536,16.17965774,18.83132343,17.5239536,68.44320795,16.17965774
213,369140.4683,3402067.899,1.526789629,0.331821152,1.562218217,-0.035428588,0.787896931,-0.441948596,-0.360053901,-0.416596807,-0.564715986,-0.461110962,0.213276918,0.153307585,0.067592559,0.088563661,0.062259903,0.041549533,0.132232765,-2.882757547,-5.326827511,-4.703924874,-9.070299844,-11.09786148,1.612890106,0.004027812,1.24E-07,2.92E-06,6.29E-19,4.77E-27,0.1070887,14.8941765,13.40384868,16.39844069,14.8941765,52.94731089,13.40384868
214,397440.4683,3402067.899,1.578985968,0.51832842,1.637393464,-0.058407496,0.815330209,-0.424115284,-0.363624107,-0.42144423,-0.557645417,-0.460617664,0.218446402,0.149200585,0.067782587,0.089417495,0.062807326,0.042014158,0.13312669,-2.842584581,-5.364565168,-4.713218955,-8.87866838,-10.96339165,1.640891117,0.004567368,1.01E-07,2.79E-06,3.14E-18,1.81E-26,0.101139268,15.68639327,15.16000262,15.68639327,15.68639327,52.13791194,15.16000262
215,425740.4683,3402067.899,1.674786535,1.080066115,1.549679244,0.12510729,0.869400563,-0.406899603,-0.364247489,-0.37131145,-0.557161561,-0.461912082,0.230300522,0.14422723,0.067719633,0.082938602,0.06324826,0.042436039,0.135263609,-2.821239803,-5.37875756,-4.476943704,-8.809120813,-10.88490099,1.702605187,0.004879982,9.37E-08,8.46E-06,5.60E-18,3.91E-26,0.088957479,17.0720028,17.0720028,17.63313901,17.0720028,53.56139502,17.0720028
216,454040.4683,3402067.899,1.25255135,0.965251466,1.340495424,-0.087944073,0.885552607,-0.398930115,-0.36440269,-0.296482707,-0.557631871,-0.463430205,0.240465609,0.139446781,0.068145325,0.079007348,0.063668314,0.043184139,0.137596335,-2.860805481,-5.347434879,-3.752596642,-8.758389216,-10.73149112,1.747616382,0.004315003,1.11E-07,0.00018524,8.51E-18,1.74E-25,0.080842076,18.505603,15.35250256,18.505603,18.505603,50.16253767,15.35250256
217,482340.4683,3402067.899,0.955022054,0.257562207,0.955740471,-0.000718418,0.885247859,-0.396842613,-0.358366524,-0.221243278,-0.572431636,-0.464722839,0.262953559,0.134760515,0.067853164,0.080406322,0.067570342,0.04359063,0.138140242,-2.944798871,-5.281500593,-2.751565711,-8.471640386,-10.66107192,1.903526128,0.003307602,1.58E-07,0.006039968,8.72E-17,3.44E-25,0.05726318,16.20250266,16.20250266,19.52160318,16.20250266,52.21972521,16.20250266
218,510640.4683,3402067.899,0.741617537,-0.740798981,0.643659648,0.097957889,0.886410527,-0.416813022,-0.348154221,-0.170010732,-0.594900006,-0.46572594,0.290900152,0.131266505,0.067770538,0.085195782,0.069805848,0.044281847,0.138439396,-3.175318965,-5.137250342,-1.995529923,-8.522208725,-10.5173107,2.101281583,0.001543199,3.36E-07,0.046260164,5.81E-17,1.37E-24,0.035869824,16.88750283,15.46605193,16.88750283,16.88750283,50.01137107,15.46605193
219,538940.4683,3402067.899,0.681838203,0.077356284,0.643775538,0.038062665,0.88823937,-0.451994886,-0.32942846,-0.173520078,-0.666608801,-0.464941197,0.33773103,0.12858962,0.067294897,0.081597565,0.090511332,0.044545238,0.138331303,-3.515018433,-4.895296257,-2.126534992,-7.364920941,-10.43750607,2.441464956,0.000459736,1.15E-06,0.033706831,3.74E-13,2.92E-24,0.014802922,15.97222497,15.21107524,17.50750306,15.97222497,52.84569121,15.21107524
220,567240.4683,3402067.899,0.281212879,-0.374379781,0.337604025,-0.056391145,0.853495124,-0.495774565,-0.310731279,-0.187096722,-0.661686306,-0.463096615,0.386931186,0.125641951,0.066467585,0.08026846,0.119007484,0.04493594,0.139336021,-3.945931763,-4.674929546,-2.330887147,-5.560039467,-10.30570671,2.776964517,8.51E-05,3.35E-06,0.019960363,3.47E-08,1.01E-23,0.005591029,15.76470861,15.76470861,16.574077,15.76470861,52.11503335,15.76470861
221,595540.4683,3402067.899,0.03902881,-0.590508166,0.284785978,-0.245757167,0.807620332,-0.521445652,-0.30633745,-0.225895795,-0.478125841,-0.458843264,0.406654675,0.119816038,0.066430311,0.081338336,0.1193859,0.044770026,0.140138796,-4.352052187,-4.61141074,-2.777236497,-4.004876979,-10.24889425,2.901799395,1.49E-05,4.53E-06,0.005586389,6.67E-05,1.72E-23,0.00379289,16.51903404,16.51903404,16.51903404,16.51903404,54.62269284,16.51903404
222,623840.4683,3402067.899,-0.171327603,-0.622872103,0.068038383,-0.239365985,0.707897832,-0.52487002,-0.312552098,-0.251137119,-0.374502638,-0.452181357,0.410056484,0.111975454,0.067220882,0.082571115,0.11941467,0.044148873,0.140080024,-4.687366767,-4.649628071,-3.041464541,-3.136152685,-10.24219478,2.927301632,3.16E-06,3.78E-06,0.002416624,0.001762562,1.83E-23,0.003497797,17.24221764,16.32031547,17.24221764,17.24221764,56.72615949,16.32031547
223,652140.4683,3402067.899,-0.155604334,-0.378820488,-0.186148889,0.030544554,0.644855789,-0.516346873,-0.325591288,-0.256887562,-0.344711023,-0.441864035,0.408453188,0.103900465,0.069224476,0.083277939,0.121176267,0.042983132,0.139359115,-4.969630071,-4.703412842,-3.084701265,-2.844707406,-10.27994042,2.930939885,7.91E-07,2.92E-06,0.002094393,0.004537293,1.29E-23,0.003457447,16.71094067,13.61538732,16.71094067,16.71094067,61.31362022,13.61538732
224,680440.4683,3402067.899,0.068095472,-0.089574722,-0.451895714,0.519991186,0.679307196,-0.510139349,-0.319081856,-0.2476595,-0.360379125,-0.42287821,0.436825961,0.096085416,0.071094722,0.083752833,0.122755684,0.041419805,0.137472733,-5.309227668,-4.488122981,-2.95702834,-2.935742868,-10.20956554,3.177546197,1.36E-07,8.03E-06,0.003180322,0.00340483,2.49E-23,0.001531516,16.78125329,13.61538732,16.78125329,16.78125329,61.28214045,13.61538732
